CPF_CNPJ;TIPO_PESSOA;TIPO_DEVEDOR;NOME_DEVEDOR;UF_UNIDADE_RESPONSAVEL;UNIDADE_RESPONSAVEL;NUMERO_INSCRICAO;TIPO_SITUACAO_INSCRICAO;SITUACAO_INSCRICAO;TIPO_CREDITO;DATA_INSCRICAO;INDICADOR_AJUIZADO;VALOR_CONSOLIDADO;ARQUIVO_ORIGEM
47.979.554/0001-46;Pessoa jurídica;Principal;ASSOCIACAO DESPORTIVA CLASSISTA AMAZONAS FRANCA;SP;FRANCA;404800173;Benefício Fiscal;INCLUSAO EM PARCELAMENTO ESPECIAL LEI 12.996;OUTROS;24/11/2012;SIM;13780.24;PREVIDENCIARIO
47.979.554/0001-46;Pessoa jurídica;Principal;ASSOCIACAO DESPORTIVA CLASSISTA AMAZONAS FRANCA;SP;FRANCA;406737673;Benefício Fiscal;INCLUSAO EM PARCELAMENTO ESPECIAL LEI 12.996;OUTROS;29/12/2012;SIM;1754.04;PREVIDENCIARIO
47.979.554/0001-46;Pessoa jurídica;Principal;ASSOCIACAO DESPORTIVA CLASSISTA AMAZONAS FRANCA;SP;FRANCA;407434283;Benefício Fiscal;INCLUSAO EM PARCELAMENTO ESPECIAL LEI 12.996;OUTROS;12/01/2013;SIM;3649.31;PREVIDENCIARIO
47.979.554/0001-46;Pessoa jurídica;Principal;ASSOCIACAO DESPORTIVA CLASSISTA AMAZONAS FRANCA;SP;FRANCA;413665640;Benefício Fiscal;INCLUSAO EM PARCELAMENTO ESPECIAL LEI 12.996;OUTROS;06/04/2013;SIM;1333.67;PREVIDENCIARIO
47.979.554/0001-46;Pessoa jurídica;Principal;ASSOCIACAO DESPORTIVA CLASSISTA AMAZONAS FRANCA;SP;FRANCA;424312883;Benefício Fiscal;INCLUSAO EM PARCELAMENTO ESPECIAL LEI 12.996;OUTROS;26/07/2013;SIM;7600.56;PREVIDENCIARIO
47.979.554/0001-46;Pessoa jurídica;Principal;ASSOCIACAO DESPORTIVA CLASSISTA AMAZONAS FRANCA;SP;FRANCA;432765379;Benefício Fiscal;INCLUSAO EM PARCELAMENTO ESPECIAL LEI 12.996;OUTROS;26/10/2013;SIM;2378.83;PREVIDENCIARIO
47.979.554/0001-46;Pessoa jurídica;Principal;ASSOCIACAO DESPORTIVA CLASSISTA AMAZONAS FRANCA;SP;FRANCA;432765387;Benefício Fiscal;INCLUSAO EM PARCELAMENTO ESPECIAL LEI 12.996;OUTROS;26/10/2013;SIM;24159.23;PREVIDENCIARIO
47.979.554/0001-46;Pessoa jurídica;Principal;ASSOCIACAO DESPORTIVA CLASSISTA AMAZONAS FRANCA;SP;FRANCA;435677101;Benefício Fiscal;INCLUSAO EM PARCELAMENTO ESPECIAL LEI 12.996;OUTROS;29/11/2013;SIM;3152.40;PREVIDENCIARIO
47.979.554/0001-46;Pessoa jurídica;Principal;ASSOCIACAO DESPORTIVA CLASSISTA AMAZONAS FRANCA;SP;FRANCA;435677110;Benefício Fiscal;INCLUSAO EM PARCELAMENTO ESPECIAL LEI 12.996;OUTROS;29/11/2013;SIM;10105.16;PREVIDENCIARIO
47.979.554/0001-46;Pessoa jurídica;Principal;ASSOCIACAO DESPORTIVA CLASSISTA AMAZONAS FRANCA;SP;FRANCA;438261364;Benefício Fiscal;INCLUSAO EM PARCELAMENTO ESPECIAL LEI 12.996;OUTROS;10/01/2014;SIM;3428.76;PREVIDENCIARIO
47.979.554/0001-46;Pessoa jurídica;Principal;ASSOCIACAO DESPORTIVA CLASSISTA AMAZONAS FRANCA;SP;FRANCA;453743560;Benefício Fiscal;INCLUSAO EM PARCELAMENTO ESPECIAL LEI 12.996;OUTROS;27/06/2014;NAO;16741.78;PREVIDENCIARIO
47.979.554/0001-46;Pessoa jurídica;Principal;ASSOCIACAO DESPORTIVA CLASSISTA AMAZONAS FRANCA;SP;FRANCA;457157933;Benefício Fiscal;INCLUSAO EM PARCELAMENTO ESPECIAL LEI 12.996;OUTROS;25/07/2014;NAO;1982.48;PREVIDENCIARIO
47.979.554/0001-46;Pessoa jurídica;Principal;ASSOCIACAO DESPORTIVA CLASSISTA AMAZONAS FRANCA;SP;FRANCA;468406280;Benefício Fiscal;NEGOCIADO NO SISPAR;OUTROS;14/05/2016;SIM;33046.44;PREVIDENCIARIO
62.568.092/0001-68;Pessoa jurídica;Principal;STATUS HOTEIS CLUB;SP;3ª REGIÃO;367720264;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;24/12/2011;SIM;31667.88;PREVIDENCIARIO
62.568.092/0001-68;Pessoa jurídica;Principal;STATUS HOTEIS CLUB;SP;3ª REGIÃO;367720272;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;24/12/2011;SIM;5949.02;PREVIDENCIARIO
62.568.092/0001-68;Pessoa jurídica;Principal;STATUS HOTEIS CLUB;SP;3ª REGIÃO;367791374;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;24/12/2011;SIM;4311.13;PREVIDENCIARIO
46.757.373/0001-02;Pessoa jurídica;Principal;CAPIVARIANO FUTEBOL CLUBE;SP;CAMPINAS;158990587;Benefício Fiscal;NEGOCIADO NO SISPAR;OUTROS;08/06/2019;NAO;14735.41;PREVIDENCIARIO
46.757.373/0001-02;Pessoa jurídica;Principal;CAPIVARIANO FUTEBOL CLUBE;SP;CAMPINAS;159209684;Benefício Fiscal;NEGOCIADO NO SISPAR;OUTROS;15/06/2019;NAO;3164.80;PREVIDENCIARIO
46.757.373/0001-02;Pessoa jurídica;Principal;CAPIVARIANO FUTEBOL CLUBE;SP;CAMPINAS;160855764;Benefício Fiscal;NEGOCIADO NO SISPAR;OUTROS;31/08/2019;NAO;7843.89;PREVIDENCIARIO
57.325.193/0001-78;Pessoa jurídica;Principal;PRESIDENTE PRUDENTE FUTEBOL CLUBE;SP;PRESIDENTE PRUDENTE;142341355;Em cobrança;INSCRICAO DE CREDITO EM DIVIDA ATIVA;OUTROS;13/04/2019;NAO;2164.03;PREVIDENCIARIO
57.325.193/0001-78;Pessoa jurídica;Principal;PRESIDENTE PRUDENTE FUTEBOL CLUBE;SP;PRESIDENTE PRUDENTE;151106738;Em cobrança;INSCRICAO DE CREDITO EM DIVIDA ATIVA;OUTROS;02/03/2019;NAO;1003.04;PREVIDENCIARIO
48.540.405/0001-49;Pessoa jurídica;Principal;CLUBE LITERARIO E RECREATIVO GUARATINGUETAENSE;SP;TAUBATE;324610475;Em cobrança;PEDIDO DE PENHORA E/OU REFORCO DE PENHORA;CONTRIBUICAO NAO REPASSADA;30/09/1999;SIM;131150.40;PREVIDENCIARIO
48.540.405/0001-49;Pessoa jurídica;Principal;CLUBE LITERARIO E RECREATIVO GUARATINGUETAENSE;SP;TAUBATE;351211110;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;CONTRIBUICAO NAO REPASSADA;08/08/2002;SIM;98329.27;PREVIDENCIARIO
48.540.405/0001-49;Pessoa jurídica;Principal;CLUBE LITERARIO E RECREATIVO GUARATINGUETAENSE;SP;TAUBATE;351211128;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;09/08/2002;SIM;332286.53;PREVIDENCIARIO
48.540.405/0001-49;Pessoa jurídica;Principal;CLUBE LITERARIO E RECREATIVO GUARATINGUETAENSE;SP;TAUBATE;355089610;Em cobrança;PEDIDO DE PENHORA E/OU REFORCO DE PENHORA;CONTRIBUICAO NAO REPASSADA;10/10/2003;SIM;67051.99;PREVIDENCIARIO
48.540.405/0001-49;Pessoa jurídica;Principal;CLUBE LITERARIO E RECREATIVO GUARATINGUETAENSE;SP;TAUBATE;356068943;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;14/03/2005;SIM;76734.80;PREVIDENCIARIO
48.540.405/0001-49;Pessoa jurídica;Principal;CLUBE LITERARIO E RECREATIVO GUARATINGUETAENSE;SP;TAUBATE;356068960;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;27/04/2005;SIM;31077.42;PREVIDENCIARIO
48.540.405/0001-49;Pessoa jurídica;Principal;CLUBE LITERARIO E RECREATIVO GUARATINGUETAENSE;SP;TAUBATE;556156200;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;06/01/2003;SIM;22911.98;PREVIDENCIARIO
48.540.405/0001-49;Pessoa jurídica;Principal;CLUBE LITERARIO E RECREATIVO GUARATINGUETAENSE;SP;TAUBATE;600186547;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;09/08/2002;SIM;572711.06;PREVIDENCIARIO
45.156.676/0001-07;Pessoa jurídica;Principal;CLUBE DOS TANGARAS;SP;SAO JOSE DO RIO PRETO;352003375;Em cobrança;RESCISAO/EXCLUSAO DE CREDITOS DE PARCELAMENTOS ESPECIAIS (REFIS/PAES/LEI 11196);OUTROS;12/02/2003;SIM;42830.57;PREVIDENCIARIO
49.087.943/0001-92;Pessoa jurídica;Principal;NOSSO CLUBE DE VILA GALVAO;SP;GUARULHOS;409018597;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;02/02/2013;SIM;53335.80;PREVIDENCIARIO
49.087.943/0001-92;Pessoa jurídica;Principal;NOSSO CLUBE DE VILA GALVAO;SP;GUARULHOS;131160885;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;29/10/2016;SIM;16189.94;PREVIDENCIARIO
49.087.943/0001-92;Pessoa jurídica;Principal;NOSSO CLUBE DE VILA GALVAO;SP;GUARULHOS;131160893;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;29/10/2016;SIM;74594.48;PREVIDENCIARIO
49.087.943/0001-92;Pessoa jurídica;Principal;NOSSO CLUBE DE VILA GALVAO;SP;GUARULHOS;136387292;Em cobrança;INSCRICAO DE CREDITO EM DIVIDA ATIVA;OUTROS;01/02/2018;NAO;8451.92;PREVIDENCIARIO
49.087.943/0001-92;Pessoa jurídica;Principal;NOSSO CLUBE DE VILA GALVAO;SP;GUARULHOS;136387306;Em cobrança;INSCRICAO DE CREDITO EM DIVIDA ATIVA;OUTROS;01/02/2018;NAO;38178.75;PREVIDENCIARIO
49.087.943/0001-92;Pessoa jurídica;Principal;NOSSO CLUBE DE VILA GALVAO;SP;GUARULHOS;141371528;Em cobrança;INSCRICAO DE CREDITO EM DIVIDA ATIVA;OUTROS;01/02/2018;NAO;817.22;PREVIDENCIARIO
49.087.943/0001-92;Pessoa jurídica;Principal;NOSSO CLUBE DE VILA GALVAO;SP;GUARULHOS;145990400;Em cobrança;INSCRICAO DE CREDITO EM DIVIDA ATIVA;OUTROS;10/03/2018;NAO;1284.88;PREVIDENCIARIO
49.087.943/0001-92;Pessoa jurídica;Principal;NOSSO CLUBE DE VILA GALVAO;SP;GUARULHOS;367253771;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;02/04/2010;SIM;3174.53;PREVIDENCIARIO
49.087.943/0001-92;Pessoa jurídica;Principal;NOSSO CLUBE DE VILA GALVAO;SP;GUARULHOS;394542126;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;05/03/2011;SIM;66565.62;PREVIDENCIARIO
62.218.938/0001-30;Pessoa jurídica;Principal;CLUBE ATLETICO TREMEMBE;SP;3ª REGIÃO;162646429;Em cobrança;INSCRICAO DE CREDITO EM DIVIDA ATIVA;OUTROS;30/11/2019;NAO;17070.48;PREVIDENCIARIO
71.849.731/0001-54;Pessoa jurídica;Principal;ASSOCIACAO ATLETICA BANCO DO BRASIL;SP;SOROCABA;140260021;Em cobrança;INSCRICAO DE CREDITO EM DIVIDA ATIVA;OUTROS;22/09/2018;NAO;130075.65;PREVIDENCIARIO
71.849.731/0001-54;Pessoa jurídica;Principal;ASSOCIACAO ATLETICA BANCO DO BRASIL;SP;SOROCABA;145425789;Em cobrança;INSCRICAO DE CREDITO EM DIVIDA ATIVA;OUTROS;22/09/2018;NAO;20120.73;PREVIDENCIARIO
71.849.731/0001-54;Pessoa jurídica;Principal;ASSOCIACAO ATLETICA BANCO DO BRASIL;SP;SOROCABA;165040815;Em cobrança;INSCRICAO DE CREDITO EM DIVIDA ATIVA;OUTROS;23/11/2019;NAO;76492.53;PREVIDENCIARIO
71.849.731/0001-54;Pessoa jurídica;Principal;ASSOCIACAO ATLETICA BANCO DO BRASIL;SP;SOROCABA;393665127;Benefício Fiscal;NEGOCIADO NO SISPAR;OUTROS;24/01/2011;SIM;8400.64;PREVIDENCIARIO
71.849.731/0001-54;Pessoa jurídica;Principal;ASSOCIACAO ATLETICA BANCO DO BRASIL;SP;SOROCABA;396654100;Benefício Fiscal;NEGOCIADO NO SISPAR;OUTROS;10/04/2015;SIM;87597.43;PREVIDENCIARIO
71.849.731/0001-54;Pessoa jurídica;Principal;ASSOCIACAO ATLETICA BANCO DO BRASIL;SP;SOROCABA;426837339;Benefício Fiscal;NEGOCIADO NO SISPAR;OUTROS;25/08/2013;SIM;3075.56;PREVIDENCIARIO
71.849.731/0001-54;Pessoa jurídica;Principal;ASSOCIACAO ATLETICA BANCO DO BRASIL;SP;SOROCABA;426837347;Benefício Fiscal;NEGOCIADO NO SISPAR;OUTROS;25/08/2013;SIM;8993.54;PREVIDENCIARIO
71.849.731/0001-54;Pessoa jurídica;Principal;ASSOCIACAO ATLETICA BANCO DO BRASIL;SP;SOROCABA;462183130;Benefício Fiscal;NEGOCIADO NO SISPAR;OUTROS;11/07/2015;SIM;85832.51;PREVIDENCIARIO
71.849.731/0001-54;Pessoa jurídica;Principal;ASSOCIACAO ATLETICA BANCO DO BRASIL;SP;SOROCABA;479553394;Benefício Fiscal;NEGOCIADO NO SISPAR;OUTROS;21/05/2016;SIM;23254.03;PREVIDENCIARIO
53.425.302/0001-78;Pessoa jurídica;Principal;CLUBE ATLETICO OURINHENSE;SP;MARILIA;356105512;Em cobrança;CITACAO DO DEVEDOR;OUTROS;05/10/2004;SIM;235890.10;PREVIDENCIARIO
53.425.302/0001-78;Pessoa jurídica;Principal;CLUBE ATLETICO OURINHENSE;SP;MARILIA;357345860;Em cobrança;PEDIDO DE PENHORA E/OU REFORCO DE PENHORA;CONTRIBUICAO NAO REPASSADA;06/02/2006;SIM;82004.31;PREVIDENCIARIO
53.425.302/0001-78;Pessoa jurídica;Principal;CLUBE ATLETICO OURINHENSE;SP;MARILIA;357345886;Em cobrança;PEDIDO DE PENHORA E/OU REFORCO DE PENHORA;OUTROS;06/02/2006;SIM;7712.25;PREVIDENCIARIO
53.425.302/0001-78;Pessoa jurídica;Principal;CLUBE ATLETICO OURINHENSE;SP;MARILIA;363901116;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;06/02/2009;SIM;6006.37;PREVIDENCIARIO
55.989.743/0001-28;Pessoa jurídica;Principal;COMERCIAL FUTEBOL CLUBE;SP;RIBEIRAO PRETO;403302242;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;31/08/2012;SIM;263574.34;PREVIDENCIARIO
55.989.743/0001-28;Pessoa jurídica;Principal;COMERCIAL FUTEBOL CLUBE;SP;RIBEIRAO PRETO;556228650;Em cobrança;PEDIDO DE PENHORA E/OU REFORCO DE PENHORA;OUTROS;12/08/1996;SIM;9796.00;PREVIDENCIARIO
55.989.743/0001-28;Pessoa jurídica;Principal;COMERCIAL FUTEBOL CLUBE;SP;RIBEIRAO PRETO;24665380;Em cobrança;PEDIDO DE DECRETACAO DE PRISAO DO DEPOSITARIO INFIEL;OUTROS;26/07/1976;SIM;1229.43;PREVIDENCIARIO
55.989.743/0001-28;Pessoa jurídica;Principal;COMERCIAL FUTEBOL CLUBE;SP;RIBEIRAO PRETO;128962046;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;30/07/2016;SIM;113587.60;PREVIDENCIARIO
55.989.743/0001-28;Pessoa jurídica;Principal;COMERCIAL FUTEBOL CLUBE;SP;RIBEIRAO PRETO;137044526;Em cobrança;INSCRICAO DE CREDITO EM DIVIDA ATIVA;OUTROS;02/11/2018;NAO;6750.21;PREVIDENCIARIO
55.989.743/0001-28;Pessoa jurídica;Principal;COMERCIAL FUTEBOL CLUBE;SP;RIBEIRAO PRETO;161743781;Em cobrança;INSCRICAO DE CREDITO EM DIVIDA ATIVA;OUTROS;20/07/2019;NAO;35871.29;PREVIDENCIARIO
55.989.743/0001-28;Pessoa jurídica;Principal;COMERCIAL FUTEBOL CLUBE;SP;RIBEIRAO PRETO;307727564;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;17/12/1985;SIM;28064.45;PREVIDENCIARIO
55.989.743/0001-28;Pessoa jurídica;Principal;COMERCIAL FUTEBOL CLUBE;SP;RIBEIRAO PRETO;307727572;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;17/12/1985;SIM;7626.90;PREVIDENCIARIO
55.989.743/0001-28;Pessoa jurídica;Principal;COMERCIAL FUTEBOL CLUBE;SP;RIBEIRAO PRETO;310403960;Em cobrança;INSCRICAO DE CREDITO EM DIVIDA ATIVA;OUTROS;07/04/1988;NAO;38584.10;PREVIDENCIARIO
55.989.743/0001-28;Pessoa jurídica;Principal;COMERCIAL FUTEBOL CLUBE;SP;RIBEIRAO PRETO;310403979;Em cobrança;INSCRICAO DE CREDITO EM DIVIDA ATIVA;OUTROS;01/06/1988;NAO;11358.25;PREVIDENCIARIO
55.989.743/0001-28;Pessoa jurídica;Principal;COMERCIAL FUTEBOL CLUBE;SP;RIBEIRAO PRETO;314227784;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;30/04/1992;SIM;7329.17;PREVIDENCIARIO
55.989.743/0001-28;Pessoa jurídica;Principal;COMERCIAL FUTEBOL CLUBE;SP;RIBEIRAO PRETO;320810801;Em cobrança;PEDIDO DE PENHORA E/OU REFORCO DE PENHORA;OUTROS;03/03/1997;SIM;324870.87;PREVIDENCIARIO
55.989.743/0001-28;Pessoa jurídica;Principal;COMERCIAL FUTEBOL CLUBE;SP;RIBEIRAO PRETO;320813959;Em cobrança;SUBIDA DOS AUTOS;OUTROS;09/04/1998;SIM;1282692.68;PREVIDENCIARIO
55.989.743/0001-28;Pessoa jurídica;Principal;COMERCIAL FUTEBOL CLUBE;SP;RIBEIRAO PRETO;351784624;Em cobrança;IMPUGNACAO AOS EMBARGOS;OUTROS;04/01/2002;SIM;30961.74;PREVIDENCIARIO
55.989.743/0001-28;Pessoa jurídica;Principal;COMERCIAL FUTEBOL CLUBE;SP;RIBEIRAO PRETO;351784659;Em cobrança;PEDIDO DE PENHORA E/OU REFORCO DE PENHORA;CONTRIBUICAO NAO REPASSADA;04/01/2002;SIM;100593.49;PREVIDENCIARIO
55.989.743/0001-28;Pessoa jurídica;Principal;COMERCIAL FUTEBOL CLUBE;SP;RIBEIRAO PRETO;400282046;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;24/02/2012;SIM;184754.66;PREVIDENCIARIO
55.989.743/0001-28;Pessoa jurídica;Principal;COMERCIAL FUTEBOL CLUBE;SP;RIBEIRAO PRETO;400282054;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;24/02/2012;SIM;113291.90;PREVIDENCIARIO
50.833.086/0001-01;Pessoa jurídica;Principal;ASSOCIACAO ATLETICA FERROVIARIA;SP;MARILIA;358208378;Em cobrança;CITACAO DO DEVEDOR;OUTROS;29/01/2007;SIM;34708.26;PREVIDENCIARIO
50.833.086/0001-01;Pessoa jurídica;Principal;ASSOCIACAO ATLETICA FERROVIARIA;SP;MARILIA;358211182;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;07/08/2008;SIM;35263.99;PREVIDENCIARIO
52.779.840/0001-06;Pessoa jurídica;Principal;GREMIO MOGIMIRIANO SOCIEDADE RECREATIVA;SP;CAMPINAS;123730015;Benefício Fiscal;NEGOCIADO NO SISPAR;OUTROS;05/12/2015;SIM;11437.25;PREVIDENCIARIO
52.779.840/0001-06;Pessoa jurídica;Principal;GREMIO MOGIMIRIANO SOCIEDADE RECREATIVA;SP;CAMPINAS;128957336;Benefício Fiscal;NEGOCIADO NO SISPAR;OUTROS;30/07/2016;SIM;64142.18;PREVIDENCIARIO
52.779.840/0001-06;Pessoa jurídica;Principal;GREMIO MOGIMIRIANO SOCIEDADE RECREATIVA;SP;CAMPINAS;128957344;Benefício Fiscal;NEGOCIADO NO SISPAR;OUTROS;30/07/2016;SIM;5994.95;PREVIDENCIARIO
52.779.840/0001-06;Pessoa jurídica;Principal;GREMIO MOGIMIRIANO SOCIEDADE RECREATIVA;SP;CAMPINAS;133211495;Benefício Fiscal;NEGOCIADO NO SISPAR;OUTROS;11/07/2015;SIM;84340.39;PREVIDENCIARIO
52.779.840/0001-06;Pessoa jurídica;Principal;GREMIO MOGIMIRIANO SOCIEDADE RECREATIVA;SP;CAMPINAS;400288966;Benefício Fiscal;NEGOCIADO NO SISPAR;OUTROS;24/02/2012;SIM;17598.38;PREVIDENCIARIO
52.779.840/0001-06;Pessoa jurídica;Principal;GREMIO MOGIMIRIANO SOCIEDADE RECREATIVA;SP;CAMPINAS;411523635;Benefício Fiscal;NEGOCIADO NO SISPAR;OUTROS;09/03/2013;SIM;5959.81;PREVIDENCIARIO
52.779.840/0001-06;Pessoa jurídica;Principal;GREMIO MOGIMIRIANO SOCIEDADE RECREATIVA;SP;CAMPINAS;411523643;Benefício Fiscal;NEGOCIADO NO SISPAR;OUTROS;09/03/2013;SIM;89924.22;PREVIDENCIARIO
52.779.840/0001-06;Pessoa jurídica;Principal;GREMIO MOGIMIRIANO SOCIEDADE RECREATIVA;SP;CAMPINAS;446509450;Benefício Fiscal;NEGOCIADO NO SISPAR;OUTROS;25/04/2014;NAO;49443.55;PREVIDENCIARIO
52.779.840/0001-06;Pessoa jurídica;Principal;GREMIO MOGIMIRIANO SOCIEDADE RECREATIVA;SP;CAMPINAS;477003885;Benefício Fiscal;NEGOCIADO NO SISPAR;OUTROS;11/07/2015;SIM;7158.19;PREVIDENCIARIO
60.556.156/0003-47;Pessoa jurídica;Principal;AUTO TOUR ASSISTENCIA AUTOMOBILISTICA;SP;3ª REGIÃO;318411962;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;22/10/1996;SIM;152425.59;PREVIDENCIARIO
60.556.156/0003-47;Pessoa jurídica;Principal;AUTO TOUR ASSISTENCIA AUTOMOBILISTICA;SP;3ª REGIÃO;318411970;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;22/10/1996;SIM;25401.67;PREVIDENCIARIO
60.556.156/0003-47;Pessoa jurídica;Principal;AUTO TOUR ASSISTENCIA AUTOMOBILISTICA;SP;3ª REGIÃO;318411946;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;CONTRIBUICAO NAO REPASSADA;22/10/1996;SIM;51517.05;PREVIDENCIARIO
60.556.156/0003-47;Pessoa jurídica;Principal;AUTO TOUR ASSISTENCIA AUTOMOBILISTICA;SP;3ª REGIÃO;318411954;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;CONTRIBUICAO NAO REPASSADA;22/10/1996;SIM;8458.12;PREVIDENCIARIO
61.947.081/0001-26;Pessoa jurídica;Principal;RECREATIVO UNIAO V. ESPERANCA FUTEBOL CLUBE;SP;3ª REGIÃO;127787682;Benefício Fiscal;NEGOCIADO NO SISPAR;OUTROS;05/01/2019;NAO;58438.28;PREVIDENCIARIO
61.947.081/0001-26;Pessoa jurídica;Principal;RECREATIVO UNIAO V. ESPERANCA FUTEBOL CLUBE;SP;3ª REGIÃO;127787704;Benefício Fiscal;NEGOCIADO NO SISPAR;OUTROS;26/01/2019;NAO;11715.51;PREVIDENCIARIO
61.947.081/0001-26;Pessoa jurídica;Principal;RECREATIVO UNIAO V. ESPERANCA FUTEBOL CLUBE;SP;3ª REGIÃO;136585191;Benefício Fiscal;NEGOCIADO NO SISPAR;OUTROS;01/12/2018;NAO;416256.59;PREVIDENCIARIO
61.947.081/0001-26;Pessoa jurídica;Principal;RECREATIVO UNIAO V. ESPERANCA FUTEBOL CLUBE;SP;3ª REGIÃO;138570426;Benefício Fiscal;NEGOCIADO NO SISPAR;OUTROS;01/12/2018;NAO;5114.45;PREVIDENCIARIO
61.947.081/0001-26;Pessoa jurídica;Principal;RECREATIVO UNIAO V. ESPERANCA FUTEBOL CLUBE;SP;3ª REGIÃO;138570434;Benefício Fiscal;NEGOCIADO NO SISPAR;OUTROS;01/12/2018;NAO;16035.16;PREVIDENCIARIO
61.947.081/0001-26;Pessoa jurídica;Principal;RECREATIVO UNIAO V. ESPERANCA FUTEBOL CLUBE;SP;3ª REGIÃO;139722564;Benefício Fiscal;NEGOCIADO NO SISPAR;OUTROS;01/12/2018;NAO;7773.60;PREVIDENCIARIO
61.947.081/0001-26;Pessoa jurídica;Principal;RECREATIVO UNIAO V. ESPERANCA FUTEBOL CLUBE;SP;3ª REGIÃO;374920796;Benefício Fiscal;NEGOCIADO NO SISPAR;OUTROS;01/12/2018;NAO;6842.04;PREVIDENCIARIO
61.947.081/0001-26;Pessoa jurídica;Principal;RECREATIVO UNIAO V. ESPERANCA FUTEBOL CLUBE;SP;3ª REGIÃO;424028395;Benefício Fiscal;NEGOCIADO NO SISPAR;OUTROS;17/06/2017;SIM;156400.69;PREVIDENCIARIO
51.127.249/0001-01;Pessoa jurídica;Principal;MOVIMENTO DE EXPANSAO SOCIAL CATOLICA MESC;SP;SAO BERNARDO DO CAMPO;113786581;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;11/07/2015;SIM;1022549.75;PREVIDENCIARIO
51.127.249/0001-01;Pessoa jurídica;Principal;MOVIMENTO DE EXPANSAO SOCIAL CATOLICA MESC;SP;SAO BERNARDO DO CAMPO;130383260;Em cobrança;AJUIZAMENTO / DISTRIBUICAO;OUTROS;01/10/2016;SIM;595943.27;PREVIDENCIARIO
51.127.249/0001-01;Pessoa jurídica;Principal;MOVIMENTO DE EXPANSAO SOCIAL CATOLICA MESC;SP;SAO BERNARDO DO CAMPO;135611717;Em cobrança;INSCRICAO DE CREDITO EM DIVIDA ATIVA;OUTROS;24/11/2018;NAO;186356.16;PREVIDENCIARIO
51.127.249/0001-01;Pessoa jurídica;Principal;MOVIMENTO DE EXPANSAO SOCIAL CATOLICA MESC;SP;SAO BERNARDO DO CAMPO;135611725;Em cobrança;INSCRICAO DE CREDITO EM DIVIDA ATIVA;OUTROS;24/11/2018;NAO;547168.18;PREVIDENCIARIO
51.127.249/0001-01;Pessoa jurídica;Principal;MOVIMENTO DE EXPANSAO SOCIAL CATOLICA MESC;SP;SAO BERNARDO DO CAMPO;141785756;Em cobrança;INSCRICAO DE CREDITO EM DIVIDA ATIVA;OUTROS;24/11/2018;NAO;211412.72;PREVIDENCIARIO
51.127.249/0001-01;Pessoa jurídica;Principal;MOVIMENTO DE EXPANSAO SOCIAL CATOLICA MESC;SP;SAO BERNARDO DO CAMPO;141785764;Em cobrança;INSCRICAO DE CREDITO EM DIVIDA ATIVA;OUTROS;24/11/2018;NAO;662647.36;PREVIDENCIARIO
51.127.249/0001-01;Pessoa jurídica;Principal;MOVIMENTO DE EXPANSAO SOCIAL CATOLICA MESC;SP;SAO BERNARDO DO CAMPO;141785772;Em cobrança;INSCRICAO DE CREDITO EM DIVIDA ATIVA;OUTROS;24/11/2018;NAO;72472.66;PREVIDENCIARIO
51.127.249/0001-01;Pessoa jurídica;Principal;MOVIMENTO DE EXPANSAO SOCIAL CATOLICA MESC;SP;SAO BERNARDO DO CAMPO;141785780;Em cobrança;INSCRICAO DE CREDITO EM DIVIDA ATIVA;OUTROS;24/11/2018;NAO;224512.12;PREVIDENCIARIO
