CPF_CNPJ;TIPO_PESSOA;TIPO_DEVEDOR;NOME_DEVEDOR;UF_UNIDADE_RESPONSAVEL;UNIDADE_RESPONSAVEL;NUMERO_INSCRICAO;TIPO_SITUACAO_INSCRICAO;SITUACAO_INSCRICAO;RECEITA_PRINCIPAL;DATA_INSCRICAO;INDICADOR_AJUIZADO;VALOR_CONSOLIDADO;ARQUIVO_ORIGEM
21.603.708/0001-07;Pessoa jurídica;PRINCIPAL;FIGUEIRENSE FUTEBOL CLUBE LTDA.;SC;SANTA CATARINA;9121901516935;Em cobrança;ATIVA EM COBRANCA;Receita da dívida ativa - IRRF;12/07/2019;NAO;991887.85;NAO_PREVIDENCIARIO
05.092.642/0001-81;Pessoa jurídica;PRINCIPAL;CLUBE ATLETICO METROPOLITANO;SC;BLUMENAU;9171900236293;Em cobrança;ATIVA EM COBRANCA;Receita da dívida ativa - PIS;28/02/2019;NAO;12791.70;NAO_PREVIDENCIARIO
82.721.770/0001-98;Pessoa jurídica;PRINCIPAL;CLUBE NAUTICO CRUZEIRO DO SUL;SC;JOINVILLE;9161600081270;Em cobrança;ATIVA A SER AJUIZADA;Receita da dívida ativa - SPU;13/01/2016;NAO;18109.12;NAO_PREVIDENCIARIO
82.721.770/0001-98;Pessoa jurídica;PRINCIPAL;CLUBE NAUTICO CRUZEIRO DO SUL;SC;JOINVILLE;9161700809209;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;Receita da dívida ativa - SPU;11/10/2017;NAO;20789.31;NAO_PREVIDENCIARIO
21.603.708/0001-07;Pessoa jurídica;PRINCIPAL;FIGUEIRENSE FUTEBOL CLUBE LTDA.;SC;SANTA CATARINA;9171900920356;Em cobrança;ATIVA EM COBRANCA;Receita da dívida ativa - PIS;12/07/2019;NAO;12405.22;NAO_PREVIDENCIARIO
05.092.642/0001-81;Pessoa jurídica;PRINCIPAL;CLUBE ATLETICO METROPOLITANO;SC;BLUMENAU;9171600062117;Em cobrança;ATIVA AJUIZADA;Receita da dívida ativa - PIS;26/02/2016;SIM;9103.83;NAO_PREVIDENCIARIO
82.721.770/0001-98;Pessoa jurídica;PRINCIPAL;CLUBE NAUTICO CRUZEIRO DO SUL;SC;JOINVILLE;9171900663108;Em cobrança;ATIVA EM COBRANCA;Receita da dívida ativa - PIS;06/05/2019;NAO;2428.41;NAO_PREVIDENCIARIO
21.603.708/0001-07;Pessoa jurídica;PRINCIPAL;FIGUEIRENSE FUTEBOL CLUBE LTDA.;SC;SANTA CATARINA;9161903600150;Em cobrança;ATIVA EM COBRANCA;Rec. dív. ativa - Ret. contrib. pagam. PJ a PJ de dir. priv.;29/10/2019;NAO;6664.53;NAO_PREVIDENCIARIO
05.092.642/0001-81;Pessoa jurídica;PRINCIPAL;CLUBE ATLETICO METROPOLITANO;SC;BLUMENAU;9161500868180;Em cobrança;ATIVA AJUIZADA;Receita da dívida ativa - COFINS;09/10/2015;SIM;4100.80;NAO_PREVIDENCIARIO
08.722.800/0001-28;Pessoa jurídica;PRINCIPAL;ASSOCIACAO ATLETICA DESPORTIVA FUTSAL SEARA;SC;JOACABA;9141401910949;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;R D Ativa - Contribuição Previdenciária Segurados;18/12/2014;NAO;2834.35;NAO_PREVIDENCIARIO
05.092.642/0001-81;Pessoa jurídica;PRINCIPAL;CLUBE ATLETICO METROPOLITANO;SC;BLUMENAU;9171700008874;Em cobrança;ATIVA AJUIZADA;Receita da dívida ativa - PIS;19/01/2017;SIM;7597.20;NAO_PREVIDENCIARIO
05.092.642/0001-81;Pessoa jurídica;PRINCIPAL;CLUBE ATLETICO METROPOLITANO;SC;BLUMENAU;9171900504646;Em cobrança;ATIVA EM COBRANCA;Receita da dívida ativa - PIS;05/04/2019;NAO;2603.73;NAO_PREVIDENCIARIO
83.825.109/0001-95;Pessoa jurídica;PRINCIPAL;CLUBE NAUTICO MARCILIO DIAS;SC;ITAJAI;9151200118978;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;Receita da dívida ativa - Multa - CLT;26/07/2012;NAO;11414.13;NAO_PREVIDENCIARIO
82.721.770/0001-98;Pessoa jurídica;PRINCIPAL;CLUBE NAUTICO CRUZEIRO DO SUL;SC;JOINVILLE;9161801805292;Em cobrança;ATIVA EM COBRANCA;Receita da dívida ativa - SPU;28/11/2018;NAO;21062.85;NAO_PREVIDENCIARIO
33.672.205/0081-57;Pessoa jurídica;PRINCIPAL;CAMPING CLUBE DO BRASIL;SC;ITAJAI;9159800032913;Em cobrança;ATIVA AJUIZADA COM PETICAO DE ARQUIVAMENTO EMITIDA;Receita da dívida ativa - Multa - CLT;12/03/1998;SIM;3542.49;NAO_PREVIDENCIARIO
05.092.642/0001-81;Pessoa jurídica;PRINCIPAL;CLUBE ATLETICO METROPOLITANO;SC;BLUMENAU;9121600039801;Em cobrança;ATIVA AJUIZADA;Receita da dívida ativa - IRRF;26/02/2016;SIM;49048.08;NAO_PREVIDENCIARIO
83.825.109/0001-95;Pessoa jurídica;PRINCIPAL;CLUBE NAUTICO MARCILIO DIAS;SC;ITAJAI;9151300224923;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;Receita da dívida ativa - Multa - CLT;04/12/2013;NAO;2875.74;NAO_PREVIDENCIARIO
05.092.642/0001-81;Pessoa jurídica;PRINCIPAL;CLUBE ATLETICO METROPOLITANO;SC;BLUMENAU;9121900805402;Em cobrança;ATIVA EM COBRANCA;Receita da dívida ativa - IRRF;05/04/2019;NAO;2684.81;NAO_PREVIDENCIARIO
82.721.770/0001-98;Pessoa jurídica;PRINCIPAL;CLUBE NAUTICO CRUZEIRO DO SUL;SC;JOINVILLE;9121700351246;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;Receita da dívida ativa - IRRF;22/12/2017;NAO;2630.81;NAO_PREVIDENCIARIO
83.825.109/0001-95;Pessoa jurídica;PRINCIPAL;CLUBE NAUTICO MARCILIO DIAS;SC;ITAJAI;9161904016096;Em cobrança;ATIVA EM COBRANCA;R D Ativa - Multa Isolada;25/11/2019;NAO;2524.46;NAO_PREVIDENCIARIO
05.092.642/0001-81;Pessoa jurídica;PRINCIPAL;CLUBE ATLETICO METROPOLITANO;SC;BLUMENAU;9121900344170;Em cobrança;ATIVA EM COBRANCA;Receita da dívida ativa - IRRF;28/02/2019;NAO;13730.28;NAO_PREVIDENCIARIO
21.603.708/0001-07;Pessoa jurídica;PRINCIPAL;FIGUEIRENSE FUTEBOL CLUBE LTDA.;SC;SANTA CATARINA;9121901855985;Em cobrança;ATIVA EM COBRANCA;Receita da dívida ativa - IRRF;29/10/2019;NAO;1493370.15;NAO_PREVIDENCIARIO
05.092.642/0001-81;Pessoa jurídica;PRINCIPAL;CLUBE ATLETICO METROPOLITANO;SC;BLUMENAU;9121600015708;Em cobrança;ATIVA AJUIZADA;Receita da dívida ativa - IRRF;22/01/2016;SIM;5368.90;NAO_PREVIDENCIARIO
05.092.642/0001-81;Pessoa jurídica;PRINCIPAL;CLUBE ATLETICO METROPOLITANO;SC;BLUMENAU;9161600389054;Em cobrança;ATIVA AJUIZADA;Receita da dívida ativa - COFINS;26/02/2016;SIM;20508.76;NAO_PREVIDENCIARIO
05.092.642/0001-81;Pessoa jurídica;PRINCIPAL;CLUBE ATLETICO METROPOLITANO;SC;BLUMENAU;9121500143852;Em cobrança;ATIVA AJUIZADA;Receita da dívida ativa - IRRF;09/10/2015;SIM;7198.52;NAO_PREVIDENCIARIO
21.603.708/0001-07;Pessoa jurídica;PRINCIPAL;FIGUEIRENSE FUTEBOL CLUBE LTDA.;SC;SANTA CATARINA;9171901212720;Em cobrança;ATIVA EM COBRANCA;Receita da dívida ativa - PIS;29/10/2019;NAO;310309.98;NAO_PREVIDENCIARIO
05.092.642/0001-81;Pessoa jurídica;PRINCIPAL;CLUBE ATLETICO METROPOLITANO;SC;BLUMENAU;9161900577115;Em cobrança;ATIVA EM COBRANCA;Rec. dív. ativa - Ret. contrib. pagam. PJ a PJ de dir. priv.;28/02/2019;NAO;3966.24;NAO_PREVIDENCIARIO
05.092.642/0001-81;Pessoa jurídica;PRINCIPAL;CLUBE ATLETICO METROPOLITANO;SC;BLUMENAU;9121700006492;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;Receita da dívida ativa - IRRF;19/01/2017;NAO;6489.89;NAO_PREVIDENCIARIO
05.092.642/0001-81;Pessoa jurídica;PRINCIPAL;CLUBE ATLETICO METROPOLITANO;SC;BLUMENAU;9161700016802;Em cobrança;ATIVA AJUIZADA;Receita da dívida ativa - COFINS;19/01/2017;SIM;9814.83;NAO_PREVIDENCIARIO
05.092.642/0001-81;Pessoa jurídica;PRINCIPAL;CLUBE ATLETICO METROPOLITANO;SC;BLUMENAU;9161901399989;Em cobrança;ATIVA EM COBRANCA;Receita da dívida ativa - COFINS;05/04/2019;NAO;4365.66;NAO_PREVIDENCIARIO
21.603.708/0001-07;Pessoa jurídica;PRINCIPAL;FIGUEIRENSE FUTEBOL CLUBE LTDA.;SC;SANTA CATARINA;9161902656837;Em cobrança;ATIVA EM COBRANCA;Receita da dívida ativa - COFINS;12/07/2019;NAO;66023.29;NAO_PREVIDENCIARIO
33.672.205/0081-57;Pessoa jurídica;PRINCIPAL;CAMPING CLUBE DO BRASIL;SC;ITAJAI;9150100116983;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;Receita da dívida ativa - Multa - CLT;19/04/2001;NAO;5016.37;NAO_PREVIDENCIARIO
82.721.770/0001-98;Pessoa jurídica;PRINCIPAL;CLUBE NAUTICO CRUZEIRO DO SUL;SC;JOINVILLE;9121901102375;Em cobrança;ATIVA EM COBRANCA;Receita da dívida ativa - IRRF;06/05/2019;NAO;3130.63;NAO_PREVIDENCIARIO
83.825.109/0001-95;Pessoa jurídica;PRINCIPAL;CLUBE NAUTICO MARCILIO DIAS;SC;ITAJAI;9151800370600;Em cobrança;ATIVA EM COBRANCA;Receita da dívida ativa - Multa - CLT;14/12/2018;NAO;2547.06;NAO_PREVIDENCIARIO
05.092.642/0001-81;Pessoa jurídica;PRINCIPAL;CLUBE ATLETICO METROPOLITANO;SC;BLUMENAU;9161900577387;Em cobrança;ATIVA EM COBRANCA;Receita da dívida ativa - COFINS;28/02/2019;NAO;9439.46;NAO_PREVIDENCIARIO
83.813.469/0001-77;Pessoa jurídica;PRINCIPAL;RECREATIVO CLUBE CORINTIANS CATARINENSE;SC;SANTA CATARINA;9160801173883;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;R D Ativa - Multa Isolada;10/12/2008;NAO;1944.89;NAO_PREVIDENCIARIO
02.338.149/0001-00;Pessoa jurídica;PRINCIPAL;ASSOCIACAO ESPORTIVA TRES DE MAIO DE CAPIVARI DE BAIXO SC;SC;SANTA CATARINA;9161500196220;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;R D Ativa - Multa Isolada;08/05/2015;NAO;7675.60;NAO_PREVIDENCIARIO
21.603.708/0001-07;Pessoa jurídica;PRINCIPAL;FIGUEIRENSE FUTEBOL CLUBE LTDA.;SC;SANTA CATARINA;9161903600584;Em cobrança;ATIVA EM COBRANCA;Receita da dívida ativa - COFINS;29/10/2019;NAO;1435199.93;NAO_PREVIDENCIARIO
82.721.770/0001-98;Pessoa jurídica;PRINCIPAL;CLUBE NAUTICO CRUZEIRO DO SUL;SC;JOINVILLE;9161601499287;Em cobrança;ATIVA A SER AJUIZADA;Receita da dívida ativa - SPU;11/10/2016;NAO;18608.28;NAO_PREVIDENCIARIO
73.487.142/0001-07;Pessoa jurídica;PRINCIPAL;THERMAS DO VALE SC LTDA;SC;BLUMENAU;9159800715212;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;Receita da dívida ativa - Multa - CLT;12/11/1998;NAO;4504.55;NAO_PREVIDENCIARIO
02.915.642/0001-46;Pessoa jurídica;PRINCIPAL;VETERANOS ASSOCIADOS DO PERDIGAO VAP;SC;BLUMENAU;9161903082931;Em cobrança;ATIVA A SER COBRADA;R D Ativa - Multa Isolada;30/09/2019;NAO;2896.24;NAO_PREVIDENCIARIO
73.487.142/0001-07;Pessoa jurídica;PRINCIPAL;THERMAS DO VALE SC LTDA;SC;BLUMENAU;9159800715301;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;Receita da dívida ativa - Multa - CLT;12/11/1998;NAO;662.40;NAO_PREVIDENCIARIO
83.827.816/0001-10;Pessoa jurídica;PRINCIPAL;ASSOCIACAO DA POLICIA CIVIL DA SERRA;SC;JOACABA;9160801430363;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;R D Ativa - Multa Isolada;10/12/2008;NAO;3239.13;NAO_PREVIDENCIARIO
26.668.209/0001-11;Pessoa jurídica;PRINCIPAL;MACHADO PUB ESPORTIVO LTDA;SC;ITAJAI;9141900738262;Em cobrança;ATIVA A SER AJUIZADA;DIV ATIVA-SIMPLES NACIONAL;07/06/2019;NAO;2039.56;NAO_PREVIDENCIARIO
05.865.479/0001-42;Pessoa jurídica;PRINCIPAL;UNIAO DE CAPOEIRA DO BRASIL SOL DA LIBERDADE;SC;ITAJAI;9161500579749;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;R D Ativa - Multa Isolada;08/05/2015;NAO;2631.58;NAO_PREVIDENCIARIO
73.487.142/0001-07;Pessoa jurídica;PRINCIPAL;THERMAS DO VALE SC LTDA;SC;BLUMENAU;9170200287270;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;Receita da dívida ativa - PIS;24/12/2002;NAO;8287.34;NAO_PREVIDENCIARIO
83.000.042/0001-50;Pessoa jurídica;PRINCIPAL;ASSOCIACAO ESPORTIVA CULTURAL E SOCIAL AMERICA;SC;SANTA CATARINA;9160600603210;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;R D Ativa - Multa Isolada;03/07/2006;NAO;3567.96;NAO_PREVIDENCIARIO
10.804.591/0001-03;Pessoa jurídica;PRINCIPAL;ASSOCIACAO ESPORTIVA RECREATIVA CULTURAL TIGRE;SC;SANTA CATARINA;9161500245379;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;R D Ativa - Multa Isolada;08/05/2015;NAO;2467.23;NAO_PREVIDENCIARIO
13.434.453/0001-78;Pessoa jurídica;PRINCIPAL;SOCIEDADE ESORTIVA RECREATIVA VETERANOS DO PERI;SC;JOINVILLE;9161800417906;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;R D Ativa - Multa Isolada;29/03/2018;NAO;1348.16;NAO_PREVIDENCIARIO
00.238.969/0001-03;Pessoa jurídica;PRINCIPAL;MARINA CLUBE ESPINHEIROS;SC;JOINVILLE;9161903046625;Em cobrança;ATIVA EM COBRANCA;R D Ativa - Multa Isolada;30/09/2019;NAO;4401.59;NAO_PREVIDENCIARIO
83.529.263/0001-10;Pessoa jurídica;PRINCIPAL;ASSOCIACAO ATLETICA CULTURAL E RECREATIVA FUCK;SC;JOINVILLE;9161903174119;Em cobrança;ATIVA EM COBRANCA;R D Ativa - Multa Isolada;07/10/2019;NAO;5343.08;NAO_PREVIDENCIARIO
08.155.584/0001-86;Pessoa jurídica;PRINCIPAL;CLUBE DE AUTOMOBILISMO E MOTOCICLISMO DE CANELINHA;SC;ITAJAI;9161500628111;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;R D Ativa - Multa Isolada;08/05/2015;NAO;1857.57;NAO_PREVIDENCIARIO
05.353.148/0001-23;Pessoa jurídica;PRINCIPAL;CLUBE BLUMENAU DE CACA E TIRO ESPORTIVO;SC;BLUMENAU;9161800254500;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;R D Ativa - Multa Isolada;28/03/2018;NAO;2472.78;NAO_PREVIDENCIARIO
83.825.422/0001-23;Pessoa jurídica;PRINCIPAL;IATE CLUBE PICARRAS;SC;ITAJAI;9161400261208;Em cobrança;ATIVA AJUIZADA;Receita da dívida ativa - SPU;17/01/2014;SIM;40138.95;NAO_PREVIDENCIARIO
07.322.841/0001-64;Pessoa jurídica;PRINCIPAL;CTG JOSE ADAO FUCK;SC;JOINVILLE;9161800414303;Em cobrança;ATIVA A SER AJUIZADA;R D Ativa - Multa Isolada;29/03/2018;NAO;621.10;NAO_PREVIDENCIARIO
10.605.375/0001-39;Pessoa jurídica;PRINCIPAL;ASSOCIACAO GERDAN DE DESPORTOS;SC;JOACABA;9161500547464;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;R D Ativa - Multa Isolada;08/05/2015;NAO;1904.70;NAO_PREVIDENCIARIO
82.661.273/0001-41;Pessoa jurídica;PRINCIPAL;CLUBE BLUMENAUENSE DE CACA E TIRO;SC;BLUMENAU;9161800823068;Em cobrança;ATIVA A SER AJUIZADA;R D Ativa - Multa Isolada;29/03/2018;NAO;2189.15;NAO_PREVIDENCIARIO
82.661.273/0001-41;Pessoa jurídica;PRINCIPAL;CLUBE BLUMENAUENSE DE CACA E TIRO;SC;BLUMENAU;9171700637146;Em cobrança;ATIVA A SER AJUIZADA;Receita da dívida ativa - PIS;22/12/2017;NAO;2398.49;NAO_PREVIDENCIARIO
80.991.565/0001-17;Pessoa jurídica;PRINCIPAL;UNIAO CLUBE CIDADE ALTA;SC;CRICIUMA;9160601032097;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;R D Ativa - Multa Isolada;03/07/2006;NAO;2152.75;NAO_PREVIDENCIARIO
83.712.083/0001-79;Pessoa jurídica;PRINCIPAL;CLUBE BLONDIN;SC;SANTA CATARINA;9161601036422;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;R D Ativa - Multa Isolada;01/07/2016;NAO;1463.88;NAO_PREVIDENCIARIO
83.825.497/0001-04;Pessoa jurídica;PRINCIPAL;ITAMIRIM CLUBE DE CAMPO;SC;ITAJAI;9151900240768;Em cobrança;ATIVA EM COBRANCA;Receita da dívida ativa - Multa - CLT;09/08/2019;NAO;2377.37;NAO_PREVIDENCIARIO
03.309.232/0001-14;Pessoa jurídica;PRINCIPAL;ACQUA CENTER PARK CLUB;SC;ITAJAI;9151500226768;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;Receita da dívida ativa - Multa - CLT;04/09/2015;NAO;1316.07;NAO_PREVIDENCIARIO
83.712.083/0001-79;Pessoa jurídica;PRINCIPAL;CLUBE BLONDIN;SC;SANTA CATARINA;9161601036341;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;R D Ativa - Multa Isolada;01/07/2016;NAO;1561.47;NAO_PREVIDENCIARIO
83.487.215/0001-06;Pessoa jurídica;PRINCIPAL;ASSOCIACAO CULTURAL ESPORTIVA CREMER;SC;BLUMENAU;9171900684105;Em cobrança;ATIVA EM COBRANCA;Receita da dívida ativa - PIS;13/05/2019;NAO;2462.37;NAO_PREVIDENCIARIO
07.771.886/0001-16;Pessoa jurídica;PRINCIPAL;CONSELHO COMUNITARIO DE POTECAS SAO JOSESC;SC;SANTA CATARINA;9161800617085;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;R D Ativa - Multa Isolada;29/03/2018;NAO;1506.12;NAO_PREVIDENCIARIO
83.479.980/0001-84;Pessoa jurídica;PRINCIPAL;IMBITUBA IATE CLUBE;SC;SANTA CATARINA;9161200430375;Em cobrança;ATIVA COM PARCELAMENTO SIMPLIFICADO RESCINDIDO E AJUIZAM A PROSSEGUIR;Receita da dívida ativa - SPU;13/07/2012;SIM;24777.12;NAO_PREVIDENCIARIO
80.166.044/0001-25;Pessoa jurídica;PRINCIPAL;SOCIEDADE MORRO DA FUMACA CLUBE;SC;CRICIUMA;9151900144025;Em cobrança;ATIVA EM COBRANCA;Receita da dívida ativa - Multa - CLT;28/05/2019;NAO;2036.73;NAO_PREVIDENCIARIO
83.479.980/0001-84;Pessoa jurídica;PRINCIPAL;IMBITUBA IATE CLUBE;SC;SANTA CATARINA;9161701087444;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;Receita da dívida ativa - SPU;14/11/2017;NAO;19679.34;NAO_PREVIDENCIARIO
84.717.784/0001-63;Pessoa jurídica;PRINCIPAL;CAXIAS FUTEBOL CLUBE;SC;JOINVILLE;9120700126619;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;Receita da dívida ativa - IRRF;26/10/2007;NAO;1552.69;NAO_PREVIDENCIARIO
83.783.738/0001-08;Pessoa jurídica;PRINCIPAL;ESPORTE CLUBE CATARINENSE;SC;BLUMENAU;9161500414073;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;R D Ativa - Multa Isolada;08/05/2015;NAO;1671.56;NAO_PREVIDENCIARIO
82.517.954/0001-30;Pessoa jurídica;PRINCIPAL;LAGOA IATE CLUBE;SC;SANTA CATARINA;9160300761308;Benefício Fiscal;ATIVA AJUIZADA NEGOCIADA NO SISPAR;Receita da dívida ativa - SPU;29/04/2003;SIM;65979.61;NAO_PREVIDENCIARIO
83.479.980/0001-84;Pessoa jurídica;PRINCIPAL;IMBITUBA IATE CLUBE;SC;SANTA CATARINA;9161000602970;Em cobrança;ATIVA COM PARCELAMENTO SIMPLIFICADO RESCINDIDO E AJUIZAM A PROSSEGUIR;Receita da dívida ativa - SPU;22/07/2010;SIM;25481.60;NAO_PREVIDENCIARIO
84.717.784/0001-63;Pessoa jurídica;PRINCIPAL;CAXIAS FUTEBOL CLUBE;SC;JOINVILLE;9170600270803;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;Receita da dívida ativa - PIS;21/07/2006;NAO;4678.45;NAO_PREVIDENCIARIO
83.479.980/0001-84;Pessoa jurídica;PRINCIPAL;IMBITUBA IATE CLUBE;SC;SANTA CATARINA;9160300676467;Em cobrança;ATIVA COM PARCELAMENTO SIMPLIFICADO RESCINDIDO E AJUIZAM A PROSSEGUIR;Receita da dívida ativa - SPU;15/04/2003;SIM;31240.75;NAO_PREVIDENCIARIO
83.479.980/0001-84;Pessoa jurídica;PRINCIPAL;IMBITUBA IATE CLUBE;SC;SANTA CATARINA;9161400254848;Em cobrança;ATIVA AJUIZADA;Receita da dívida ativa - SPU;17/01/2014;SIM;20978.26;NAO_PREVIDENCIARIO
83.479.980/0001-84;Pessoa jurídica;PRINCIPAL;IMBITUBA IATE CLUBE;SC;SANTA CATARINA;9160800807609;Em cobrança;ATIVA COM PARCELAMENTO SIMPLIFICADO RESCINDIDO E AJUIZAM A PROSSEGUIR;Receita da dívida ativa - SPU;07/10/2008;SIM;8836.84;NAO_PREVIDENCIARIO
83.479.980/0001-84;Pessoa jurídica;PRINCIPAL;IMBITUBA IATE CLUBE;SC;SANTA CATARINA;9161802054401;Em cobrança;ATIVA EM COBRANCA;Receita da dívida ativa - SPU;19/12/2018;NAO;19937.64;NAO_PREVIDENCIARIO
84.717.784/0001-63;Pessoa jurídica;PRINCIPAL;CAXIAS FUTEBOL CLUBE;SC;JOINVILLE;9161800374832;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;R D Ativa - Multa Isolada;29/03/2018;NAO;3704.25;NAO_PREVIDENCIARIO
75.324.889/0001-61;Pessoa jurídica;PRINCIPAL;CENTRO CIVICO CRUZ E SOUZA;SC;JOACABA;9160601159402;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;R D Ativa - Multa Isolada;03/07/2006;NAO;4782.82;NAO_PREVIDENCIARIO
83.479.980/0001-84;Pessoa jurídica;PRINCIPAL;IMBITUBA IATE CLUBE;SC;SANTA CATARINA;9161603383642;Em cobrança;ATIVA AJUIZADA;Receita da dívida ativa - SPU;09/12/2016;SIM;20794.12;NAO_PREVIDENCIARIO
84.232.479/0001-81;Pessoa jurídica;PRINCIPAL;SOCIEDADE DESPORTIVA XV DE OUTUBRO;SC;BLUMENAU;9161500423730;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;R D Ativa - Multa Isolada;08/05/2015;NAO;4934.27;NAO_PREVIDENCIARIO
11.344.597/0001-08;Pessoa jurídica;PRINCIPAL;ASSOCIACAO DESPORTIVA OLIMPICA DO VALE;SC;BLUMENAU;9161800882315;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;R D Ativa - Multa Isolada;29/03/2018;NAO;1306.36;NAO_PREVIDENCIARIO
10.859.558/0001-80;Pessoa jurídica;PRINCIPAL;ASSOCIACAO ATLETICA TRES MAIENSE;SC;SANTA CATARINA;9161500210664;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;R D Ativa - Multa Isolada;08/05/2015;NAO;6760.31;NAO_PREVIDENCIARIO
82.657.594/0001-72;Pessoa jurídica;PRINCIPAL;CLUBE DE CACA E TIRO PASSO MANSO;SC;BLUMENAU;9161500383682;Benefício Fiscal;ATIVA NAO AJUIZAVEL NEGOCIADA NO SISPAR;R D Ativa - Multa Isolada;08/05/2015;NAO;1926.27;NAO_PREVIDENCIARIO
82.657.594/0001-72;Pessoa jurídica;PRINCIPAL;CLUBE DE CACA E TIRO PASSO MANSO;SC;BLUMENAU;9161902817601;Benefício Fiscal;ATIVA NAO AJUIZAVEL NEGOCIADA NO SISPAR;R D Ativa - Multa Isolada;22/08/2019;NAO;11363.22;NAO_PREVIDENCIARIO
28.280.511/0001-23;Pessoa jurídica;PRINCIPAL;ARENAS BAR E CLUBE ESPORTIVO EIRELI;SC;JOACABA;9141903646180;Em cobrança;ATIVA EM COBRANCA;DIV ATIVA-SIMPLES NACIONAL;25/06/2019;NAO;1616.06;NAO_PREVIDENCIARIO
85.280.303/0001-68;Pessoa jurídica;PRINCIPAL;UNIAO CLUBE DE ATLETISMO;SC;SANTA CATARINA;9120700000518;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;Receita da dívida ativa - IRPJ;08/01/2007;NAO;1744.06;NAO_PREVIDENCIARIO
09.259.567/0001-51;Pessoa jurídica;PRINCIPAL;BRUNO NOBRE DE ANDRADE;SC;SANTA CATARINA;9141900151687;Em cobrança;ATIVA EM COBRANCA;DIV ATIVA-SIMPLES NACIONAL;03/06/2019;NAO;4673.69;NAO_PREVIDENCIARIO
04.944.030/0001-07;Pessoa jurídica;PRINCIPAL;ASSOCIACAO CULTURAL DESPORTIVA BOLAO SANTA CRUZ;SC;JOINVILLE;9161800380301;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;R D Ativa - Multa Isolada;29/03/2018;NAO;1481.70;NAO_PREVIDENCIARIO
83.744.169/0001-83;Pessoa jurídica;PRINCIPAL;ASSOCIACAO DESPORTIVA PAULISTINHA;SC;JOINVILLE;9161904006457;Em cobrança;ATIVA EM COBRANCA;R D Ativa - Multa Isolada;25/11/2019;NAO;14711.40;NAO_PREVIDENCIARIO
07.521.170/0001-60;Pessoa jurídica;PRINCIPAL;SOCIEDADE RECREATIVA E CULTURAL CIDADE LUZ;SC;SANTA CATARINA;9171900898245;Em cobrança;ATIVA EM COBRANCA;Receita da dívida ativa - PIS;10/07/2019;NAO;3719.63;NAO_PREVIDENCIARIO
84.309.418/0001-75;Pessoa jurídica;PRINCIPAL;SOCIEDADE RECREATIVA E CULTURAL DA VILA;SC;ITAJAI;9161801106602;Em cobrança;ATIVA NAO PRIORIZADA PARA AJUIZAMENTO;R D Ativa - Multa Isolada;29/03/2018;NAO;1600.50;NAO_PREVIDENCIARIO
